ID, Year, Best_est_deaths
137202, 2006, 1
137203, 2006, 2
137204, 2006, 1
137205, 2006, 5
137206, 2006, 1
137207, 2006, 3
137208, 2006, 3
137209, 2006, 2
137210, 2006, 1
137211, 2006, 1
137212, 2006, 13
137282, 2006, 14
137213, 2006, 6
137214, 2006, 5
137215, 2006, 1
138893, 2009, 1
137218, 2006, 5
137219, 2006, 1
137221, 2006, 7
137223, 2006, 1
137224, 2006, 10
137225, 2006, 5
138894, 2009, 1
137226, 2006, 1
137227, 2006, 1
137228, 2006, 5
137230, 2006, 2
137231, 2006, 4
137258, 2006, 1
137232, 2006, 5
137233, 2006, 4
137234, 2006, 1
137235, 2006, 1
137236, 2006, 1
137237, 2006, 1
137238, 2006, 2
137239, 2006, 1
137298, 2006, 2
137240, 2006, 4
137241, 2006, 1
137242, 2006, 2
138895, 2009, 2
137243, 2006, 1
137244, 2006, 3
137245, 2006, 1
137246, 2006, 9
137247, 2006, 20
137248, 2006, 6
137249, 2006, 2
137251, 2006, 26
137252, 2006, 1
137253, 2006, 1
137254, 2006, 3
137255, 2006, 1
137256, 2006, 1
138945, 2009, 2
137259, 2006, 1
137260, 2006, 1
138021, 2007, 1
137261, 2006, 4
137262, 2006, 13
137263, 2006, 1
137277, 2006, 3
137264, 2006, 1
137265, 2006, 3
137266, 2006, 4
137267, 2006, 3
137268, 2006, 1
137269, 2006, 1
137278, 2006, 1
137270, 2006, 5
137271, 2006, 15
137272, 2006, 2
137273, 2006, 2
137274, 2006, 1
137697, 2006, 0
137279, 2006, 2
137280, 2006, 2
137281, 2006, 5
137299, 2006, 2
137283, 2006, 1
137285, 2006, 5
137308, 2006, 2
137286, 2006, 26
137287, 2006, 1
137288, 2006, 4
137311, 2006, 1
137289, 2006, 18
137295, 2006, 3
137290, 2006, 2
137291, 2006, 1
137292, 2006, 14
137293, 2006, 19
137294, 2006, 4
137296, 2006, 2
137300, 2006, 8
137302, 2006, 2
137303, 2006, 1
137304, 2006, 1
137305, 2006, 3
137306, 2006, 2
137307, 2006, 1
137309, 2006, 2
137310, 2006, 33
137312, 2006, 2
137313, 2006, 4
137314, 2006, 3
138896, 2009, 3
137315, 2006, 1
137316, 2006, 1
137317, 2006, 18
137318, 2006, 2
137319, 2006, 1
137320, 2006, 3
137321, 2006, 10
137322, 2006, 1
137323, 2006, 6
137324, 2006, 11
137325, 2006, 2
137326, 2006, 4
137327, 2006, 1
137328, 2006, 5
137329, 2006, 1
137330, 2006, 1
137331, 2006, 5
137335, 2006, 4
137336, 2006, 13
137337, 2006, 0
137338, 2006, 3
137339, 2006, 1
137340, 2006, 3
137341, 2006, 4
137342, 2006, 10
137344, 2006, 3
137345, 2006, 6
137346, 2006, 4
137347, 2006, 7
137355, 2006, 4
137348, 2006, 4
137349, 2006, 25
137350, 2006, 9
137351, 2006, 1
137352, 2006, 2
137353, 2006, 1
137354, 2006, 7
137356, 2006, 64
137357, 2006, 5
137358, 2006, 1
137359, 2006, 8
137360, 2006, 1
137361, 2006, 3
137362, 2006, 11
137363, 2006, 2
137364, 2006, 9
137365, 2006, 2
138898, 2009, 1
137366, 2006, 0
137367, 2006, 4
137368, 2006, 2
137370, 2006, 14
137682, 2006, 66
137371, 2006, 17
137372, 2006, 3
137373, 2006, 1
137374, 2006, 2
137384, 2006, 3
137375, 2006, 9
137376, 2006, 2
137377, 2006, 4
137378, 2006, 1
137381, 2006, 1
137382, 2006, 1
137383, 2006, 0
137385, 2006, 1
137386, 2006, 1
137388, 2006, 1
137389, 2006, 1
137390, 2006, 1
137391, 2006, 5
137392, 2006, 9
137393, 2006, 4
137395, 2006, 6
137396, 2006, 10
137397, 2006, 29
137398, 2006, 11
137399, 2006, 14
137400, 2006, 6
137401, 2006, 1
137717, 2006, 1
137402, 2006, 5
137403, 2006, 3
137404, 2006, 6
137405, 2006, 3
137406, 2006, 3
137407, 2006, 1
137408, 2006, 1
137718, 2006, 1
137646, 2006, 0
137634, 2006, 0
137635, 2006, 1
137636, 2006, 0
137637, 2006, 0
137640, 2006, 9
137641, 2006, 68
137642, 2006, 2
137643, 2006, 2
137668, 2006, 6
137669, 2006, 1
137670, 2006, 5
137671, 2006, 1
137673, 2006, 2
137700, 2006, 2
137674, 2006, 5
137675, 2006, 3
137676, 2006, 1
137677, 2006, 5
137678, 2006, 4
137679, 2006, 28
137680, 2006, 1
137684, 2006, 59
137685, 2006, 1
137686, 2006, 1
137687, 2006, 1
137688, 2006, 1
137690, 2006, 2
137691, 2006, 5
137695, 2006, 1
137699, 2006, 1
137702, 2006, 0
137703, 2006, 4
137704, 2006, 18
137707, 2006, 2
137708, 2006, 1
137712, 2006, 5
137713, 2006, 2
137723, 2006, 2
137727, 2006, 2
137728, 2006, 1
137732, 2006, 22
137737, 2006, 1
137738, 2006, 70
137739, 2006, 0
137746, 2006, 3
137747, 2006, 0
137748, 2006, 0
138946, 2009, 1
137749, 2006, 1
137750, 2006, 2
137751, 2006, 20
137752, 2006, 24
139251, 2009, 2
137755, 2006, 35
138042, 2007, 1
137756, 2006, 34
137940, 2007, 7
137941, 2007, 5
137979, 2009, 1
137980, 2007, 6
138968, 2009, 1
137992, 2007, 1
137981, 2007, 5
137982, 2007, 4
137983, 2009, 1
137984, 2007, 1
137985, 2007, 3
137986, 2007, 30
137987, 2007, 23
137988, 2007, 2
137989, 2007, 7
137993, 2007, 50
137994, 2007, 0
137995, 2007, 1
137996, 2007, 86
137997, 2007, 1
138022, 2007, 1
137998, 2007, 4
138001, 2007, 15
138002, 2007, 2
138003, 2007, 4
138004, 2007, 1
138005, 2007, 12
138006, 2007, 2
138007, 2007, 2
138009, 2007, 1
138011, 2007, 16
138043, 2007, 1
138012, 2007, 4
138013, 2007, 1
138014, 2007, 1
138015, 2007, 1
138016, 2007, 1
138017, 2007, 1
138018, 2007, 1
138019, 2007, 1
138023, 2007, 7
138024, 2007, 8
138025, 2007, 1
138026, 2007, 1
138027, 2007, 1
138028, 2007, 1
138030, 2007, 2
138031, 2007, 13
138061, 2007, 1
138032, 2007, 5
138033, 2007, 2
138034, 2007, 1
138035, 2007, 7
138036, 2007, 27
138037, 2007, 14
138038, 2007, 1
138041, 2007, 6
138044, 2007, 9
138624, 2007, 3
138045, 2007, 10
138046, 2007, 39
138047, 2007, 11
138048, 2007, 15
138049, 2007, 11
138052, 2007, 2
138053, 2007, 56
138055, 2007, 8
138057, 2007, 1
138058, 2007, 2
138059, 2007, 3
138060, 2007, 20
138063, 2007, 2
138064, 2007, 3
138065, 2007, 2
138141, 2007, 1
138066, 2007, 11
138068, 2007, 5
138071, 2007, 5
138142, 2007, 1
138072, 2007, 4
138073, 2007, 15
138074, 2007, 4
138078, 2007, 35
138080, 2007, 2
138081, 2007, 19
138082, 2007, 5
138083, 2007, 21
138162, 2007, 3
138084, 2007, 13
138086, 2007, 1
139273, 2009, 1
138089, 2007, 7
138090, 2007, 4
138092, 2007, 30
138094, 2007, 11
138095, 2007, 4
138096, 2007, 6
138097, 2007, 11
138098, 2007, 2
138100, 2007, 3
138101, 2007, 11
138102, 2007, 1
138103, 2007, 3
138119, 2007, 1
138104, 2007, 23
138105, 2007, 0
138106, 2007, 5
138107, 2007, 0
138108, 2007, 1
138155, 2007, 6
138109, 2007, 1
138110, 2007, 20
138111, 2007, 1
138120, 2007, 6
138121, 2007, 7
138124, 2007, 1
138126, 2007, 7
138127, 2007, 14
138128, 2007, 2
138137, 2007, 1
138138, 2007, 8
138129, 2007, 6
138130, 2007, 33
138131, 2007, 6
138146, 2007, 6
138132, 2007, 1
138133, 2007, 2
138134, 2007, 4
138135, 2007, 1
138143, 2007, 27
138144, 2007, 9
138145, 2007, 2
138147, 2007, 8
138148, 2007, 8
138161, 2007, 4
138149, 2007, 6
138151, 2007, 5
138152, 2007, 13
138154, 2007, 30
138156, 2007, 1
138166, 2007, 10
138167, 2007, 14
138168, 2007, 17
138169, 2007, 1
138170, 2007, 1
138171, 2007, 1
138173, 2007, 12
138174, 2007, 13
138175, 2007, 4
138176, 2007, 4
138177, 2007, 21
138178, 2007, 23
138179, 2007, 10
138181, 2007, 4
138182, 2007, 10
138183, 2007, 1
138187, 2007, 1
138188, 2007, 3
138189, 2007, 6
138190, 2007, 1
138191, 2007, 1
138193, 2007, 1
138194, 2007, 12
138195, 2007, 2
138196, 2007, 1
138198, 2007, 7
138969, 2009, 1
138199, 2007, 2
138200, 2007, 2
138201, 2007, 2
138203, 2007, 1
138204, 2007, 1
138213, 2007, 1
138205, 2007, 1
138206, 2007, 1
138207, 2007, 1
138208, 2007, 1
138209, 2007, 3
138210, 2007, 1
138837, 2009, 8
138214, 2007, 1
138215, 2007, 1
138216, 2007, 5
138217, 2007, 8
138218, 2007, 1
138219, 2007, 1
138220, 2007, 8
138221, 2007, 4
138222, 2007, 26
138223, 2007, 8
138224, 2007, 9
138225, 2007, 1
138226, 2007, 3
138228, 2007, 3
138229, 2007, 2
138230, 2007, 11
138231, 2007, 31
138991, 2009, 1
138270, 2007, 4
138232, 2007, 1
138233, 2007, 3
138234, 2007, 1
138235, 2007, 4
138237, 2007, 1
138250, 2007, 2
138238, 2007, 1
138239, 2007, 7
138240, 2007, 1
138241, 2007, 7
138242, 2007, 10
138243, 2007, 1
138274, 2007, 1
138280, 2007, 1
138244, 2007, 3
138258, 2007, 7
138245, 2007, 17
138246, 2007, 3
138248, 2007, 13
138252, 2007, 3
138253, 2007, 13
138255, 2007, 52
138257, 2007, 1
138259, 2007, 11
138263, 2007, 13
138266, 2007, 4
138268, 2007, 10
138269, 2007, 1
138273, 2007, 7
138275, 2007, 2
138278, 2007, 45
138496, 2007, 3
138498, 2007, 16
138499, 2007, 6
138500, 2007, 16
138501, 2007, 12
138502, 2007, 31
138505, 2007, 32
138514, 2007, 3
138519, 2007, 0
138545, 2007, 1
138523, 2007, 5
138524, 2007, 47
138526, 2007, 1
138527, 2007, 0
138528, 2007, 0
138529, 2007, 0
138548, 2007, 1
138530, 2007, 7
138531, 2007, 1
138532, 2007, 2
138533, 2007, 13
212250, 2015, 15
138534, 2007, 2
138535, 2007, 11
138546, 2007, 5
138536, 2007, 7
138537, 2007, 0
138538, 2007, 3
138540, 2007, 13
138541, 2007, 11
138542, 2007, 3
138543, 2007, 10
138547, 2007, 1
138549, 2007, 6
138550, 2007, 2
138551, 2007, 15
138552, 2007, 1
138553, 2007, 4
138555, 2007, 9
138556, 2007, 1
138558, 2007, 13
138559, 2007, 2
138562, 2007, 5
138563, 2007, 3
138564, 2007, 1
138565, 2007, 1
138566, 2007, 3
138567, 2007, 0
138568, 2007, 8
138569, 2007, 3
138602, 2007, 7
138570, 2007, 88
138571, 2007, 2
138572, 2007, 3
138573, 2007, 0
138574, 2007, 27
138575, 2007, 107
138992, 2009, 1
138619, 2007, 4
138577, 2007, 152
138578, 2007, 78
138579, 2007, 25
138580, 2007, 1
138581, 2007, 4
138582, 2007, 1
138583, 2007, 8
138584, 2007, 5
138585, 2007, 1
138993, 2009, 1
138586, 2007, 140
138587, 2007, 23
138588, 2007, 5
138590, 2007, 16
138591, 2007, 2
138592, 2007, 87
138593, 2007, 50
138594, 2007, 9
138603, 2007, 33
138607, 2007, 300
138610, 2007, 11
138611, 2007, 14
138614, 2007, 3
138617, 2007, 13
138820, 2009, 2
138620, 2007, 4
138621, 2007, 1
138622, 2007, 1
138625, 2007, 12
138627, 2007, 6
138628, 2007, 6
138632, 2007, 2
138822, 2009, 2
138823, 2009, 3
138824, 2009, 2
138825, 2009, 3
138826, 2009, 1
138827, 2009, 1
138828, 2009, 1
138856, 2009, 4
138829, 2009, 9
138830, 2009, 3
138834, 2009, 7
138835, 2009, 29
138994, 2009, 1
138836, 2009, 4
138838, 2009, 6
138857, 2009, 1
138839, 2009, 67
138840, 2009, 28
138841, 2009, 1
138842, 2009, 3
138843, 2009, 1
138995, 2009, 1
138844, 2009, 2
138854, 2009, 34
138845, 2009, 153
138847, 2009, 15
138848, 2009, 112
138850, 2009, 1
138853, 2009, 4
138869, 2009, 3
138855, 2009, 16
138858, 2009, 4
138859, 2009, 7
138860, 2009, 1
138884, 2009, 1
138861, 2009, 10
138862, 2009, 2
138863, 2009, 31
138864, 2009, 2
138868, 2009, 2
138909, 2009, 1
138870, 2009, 2
138871, 2009, 3
138873, 2009, 3
138875, 2009, 2
138876, 2009, 1
138877, 2009, 7
138878, 2009, 9
138879, 2009, 4
138880, 2009, 10
138899, 2009, 1
138881, 2009, 0
138882, 2009, 3
138883, 2009, 2
138885, 2009, 6
138887, 2009, 3
138888, 2009, 4
138889, 2009, 1
138890, 2009, 1
138891, 2009, 1
138892, 2009, 1
138902, 2009, 5
138903, 2009, 8
138904, 2009, 9
138905, 2009, 1
138906, 2009, 2
138907, 2009, 1
138908, 2009, 2
138914, 2009, 1
138915, 2009, 1
138917, 2009, 1
138918, 2009, 1
138919, 2009, 1
138920, 2009, 1
138921, 2009, 2
138922, 2009, 2
138923, 2009, 2
138924, 2009, 1
138925, 2009, 1
138940, 2009, 3
138941, 2009, 1
138942, 2009, 2
138948, 2009, 0
138949, 2009, 1
138950, 2009, 1
138951, 2009, 1
138952, 2009, 1
138953, 2009, 1
138954, 2009, 1
138955, 2009, 2
138956, 2009, 1
138957, 2009, 1
138962, 2009, 1
138963, 2009, 2
138970, 2009, 1
138971, 2009, 2
138972, 2009, 0
138973, 2009, 1
138974, 2009, 1
138975, 2009, 1
138976, 2009, 1
138977, 2009, 1
138978, 2009, 1
138979, 2009, 3
138980, 2009, 3
138982, 2009, 2
138983, 2009, 1
138984, 2009, 1
138985, 2009, 1
138986, 2009, 1
138987, 2009, 1
138988, 2009, 1
139001, 2009, 7
138989, 2009, 1
138990, 2009, 1
138996, 2009, 2
138997, 2009, 7
138998, 2009, 0
138999, 2009, 5
139000, 2009, 2
139002, 2009, 9
139011, 2009, 2
139003, 2009, 12
139004, 2009, 1
139005, 2009, 1
139006, 2009, 27
139164, 2009, 1
139007, 2009, 10
139008, 2009, 13
139009, 2009, 35
139010, 2009, 3
139012, 2009, 1
139013, 2009, 2
139014, 2009, 1
139017, 2009, 2
139165, 2009, 1
139018, 2009, 6
139145, 2009, 24
139146, 2009, 1
139156, 2009, 1
139157, 2009, 1
139147, 2009, 36
139148, 2009, 1
139149, 2009, 2
139150, 2009, 1
139151, 2009, 5
139152, 2009, 1
139153, 2009, 1
139154, 2009, 1
139155, 2009, 15
139158, 2009, 43
139159, 2009, 1
139160, 2009, 1
139161, 2009, 1
139162, 2009, 1
139163, 2009, 1
139167, 2009, 28
139168, 2009, 1
139176, 2009, 5
139177, 2009, 57
139178, 2009, 67
139179, 2009, 1
139181, 2009, 6
139182, 2009, 1
139184, 2009, 1
139185, 2009, 1
139186, 2009, 2
139187, 2009, 1
139188, 2009, 1
139189, 2009, 2
139190, 2009, 1
139191, 2009, 1
139193, 2009, 0
139194, 2009, 1
139195, 2009, 19
139196, 2009, 1
139201, 2009, 73
139202, 2009, 1
139203, 2009, 1
139204, 2009, 1
139205, 2009, 1
139249, 2009, 2
139206, 2009, 13
139207, 2009, 4
139208, 2009, 3
139209, 2009, 1
139210, 2009, 3
139211, 2009, 1
139212, 2009, 1
139213, 2009, 2
139214, 2009, 1
139250, 2009, 2
139215, 2009, 38
139216, 2009, 1
139217, 2009, 1
139218, 2009, 23
139219, 2009, 1
139220, 2009, 1
139225, 2009, 4
139226, 2009, 1
139227, 2009, 2
139228, 2009, 0
139229, 2009, 1
139235, 2009, 23
139236, 2009, 1
139237, 2009, 1
139238, 2009, 1
139240, 2009, 6
139241, 2009, 1
139242, 2009, 1
139243, 2009, 1
139244, 2009, 1
139245, 2009, 16
139246, 2009, 1
139252, 2009, 2
139253, 2009, 1
139254, 2009, 1
139255, 2009, 3
139256, 2009, 1
139257, 2009, 1
139258, 2009, 1
139259, 2009, 1
139260, 2009, 1
139261, 2009, 1
139262, 2009, 1
139263, 2009, 1
139264, 2009, 1
139265, 2009, 2
139266, 2009, 1
139267, 2009, 1
139268, 2009, 1
139269, 2009, 1
139270, 2009, 1
139271, 2009, 1
139274, 2009, 1
139275, 2009, 3
139276, 2009, 1
139277, 2009, 4
139278, 2009, 10
139280, 2009, 6
139281, 2009, 2
139282, 2009, 1
139463, 2008, 2
139430, 2008, 4
139431, 2008, 12
139432, 2008, 14
139433, 2008, 3
139434, 2008, 7
139435, 2008, 3
139437, 2008, 21
139438, 2008, 6
139439, 2008, 1
139440, 2008, 15
139441, 2008, 7
139443, 2008, 2
139444, 2008, 2
139445, 2008, 1
139446, 2008, 13
139447, 2008, 4
139448, 2008, 40
139449, 2008, 9
139450, 2008, 15
139451, 2008, 20
139452, 2008, 3
139453, 2008, 15
139470, 2008, 4
139454, 2008, 34
139455, 2008, 1
139456, 2008, 3
139459, 2008, 6
139460, 2008, 3
139461, 2008, 2
139462, 2008, 2
139464, 2008, 9
139465, 2008, 12
139466, 2008, 68
139467, 2008, 6
139468, 2008, 5
139469, 2008, 1
139475, 2008, 5
139476, 2008, 6
139477, 2008, 1
139478, 2008, 1
139479, 2008, 8
139490, 2008, 1
139480, 2008, 7
139481, 2008, 7
139482, 2008, 1
139529, 2008, 31
139485, 2008, 49
139486, 2008, 4
139487, 2008, 2
139489, 2008, 2
139491, 2008, 1
139492, 2008, 10
139493, 2008, 1
139494, 2008, 1
139495, 2008, 4
139496, 2008, 4
139497, 2008, 1
139498, 2008, 10
139499, 2008, 4
139505, 2008, 11
139500, 2008, 11
139501, 2008, 8
139502, 2008, 12
139503, 2008, 2
139504, 2008, 15
139506, 2008, 14
139546, 2008, 1
139507, 2008, 14
139508, 2008, 2
139510, 2008, 5
139511, 2008, 3
139512, 2008, 3
139513, 2008, 4
139514, 2008, 4
139547, 2008, 4
139515, 2008, 18
139516, 2008, 4
139517, 2008, 21
139518, 2008, 4
139519, 2008, 8
139520, 2008, 3
139521, 2008, 5
139522, 2008, 28
139523, 2008, 1
139524, 2008, 2
139525, 2008, 1
139534, 2008, 8
139526, 2008, 2
139527, 2008, 4
139528, 2008, 1
139537, 2008, 11
139530, 2008, 2
139531, 2008, 3
139532, 2008, 1
139533, 2008, 32
139535, 2008, 1
139536, 2008, 35
139539, 2008, 3
139540, 2008, 13
139541, 2008, 2
139551, 2008, 3
139542, 2008, 2
139543, 2008, 11
139544, 2008, 6
139545, 2008, 1
139548, 2008, 2
139549, 2008, 15
139550, 2008, 7
139579, 2008, 6
139552, 2008, 1
139553, 2008, 3
139554, 2008, 4
139565, 2008, 2
139556, 2008, 5
139567, 2008, 3
139558, 2008, 13
139559, 2008, 1
139560, 2008, 1
139563, 2008, 1
139564, 2008, 13
139622, 2008, 11
139566, 2008, 7
139568, 2008, 8
139569, 2008, 5
139570, 2008, 8
139571, 2008, 14
139578, 2008, 0
139572, 2008, 20
139580, 2008, 1
139574, 2008, 11
139575, 2008, 1
139576, 2008, 2
139577, 2008, 5
139581, 2008, 3
139582, 2008, 26
139583, 2008, 6
139584, 2008, 3
139585, 2008, 13
139586, 2008, 1
139587, 2008, 1
139621, 2008, 10
139588, 2008, 2
139589, 2008, 4
139590, 2008, 9
139591, 2008, 5
139592, 2008, 1
139593, 2008, 8
139594, 2008, 16
139596, 2008, 3
139598, 2008, 8
139599, 2008, 6
139845, 2008, 1
139600, 2008, 1
139601, 2008, 5
139603, 2008, 5
139604, 2008, 21
139605, 2008, 3
139606, 2008, 28
139607, 2008, 7
139608, 2008, 3
139609, 2008, 0
139610, 2008, 0
139611, 2008, 4
139612, 2008, 1
139613, 2008, 2
139614, 2008, 3
139615, 2008, 9
139616, 2008, 2
139617, 2008, 1
139619, 2008, 8
139620, 2008, 4
139623, 2008, 13
139626, 2008, 1
139627, 2008, 8
139629, 2008, 7
139630, 2008, 11
139840, 2008, 38
139631, 2008, 1
139836, 2008, 35
139837, 2008, 18
139838, 2008, 63
139839, 2008, 1
139854, 2008, 4
139841, 2008, 50
139842, 2008, 3
139843, 2008, 6
139844, 2008, 1
139846, 2008, 3
139847, 2008, 14
139850, 2008, 1
139851, 2008, 2
139852, 2008, 1
139853, 2008, 2
140123, 2008, 2
139855, 2008, 12
139856, 2008, 2
139857, 2008, 1
139858, 2008, 4
139859, 2008, 15
139860, 2008, 4
139861, 2008, 2
139862, 2008, 4
139863, 2008, 3
139874, 2008, 4
140086, 2008, 3
140088, 2008, 1
140095, 2008, 1
140110, 2008, 1
140111, 2008, 2
140117, 2008, 1
140147, 2008, 16
140148, 2008, 1
140149, 2008, 10
140150, 2008, 1
140151, 2008, 1
140152, 2008, 3
140153, 2008, 9
140154, 2008, 11
140155, 2008, 1
140156, 2008, 5
140157, 2008, 1
140159, 2008, 30
140160, 2008, 1
140161, 2008, 1
140167, 2008, 5
140199, 2009, 2
140276, 2007, 1
140332, 2007, 2
140333, 2007, 1
140449, 2006, 1
140450, 2006, 5
140451, 2006, 12
140452, 2006, 2
140463, 2006, 1
140464, 2006, 1
140486, 2005, 9
140526, 2005, 1
140528, 2005, 6
140529, 2005, 4
140690, 2007, 1
140678, 2006, 1
140679, 2007, 6
140681, 2008, 15
140682, 2008, 15
140685, 2007, 1
140686, 2007, 2
140689, 2007, 1
140691, 2006, 20
140692, 2007, 1
140693, 2008, 3
140694, 2007, 4
140695, 2007, 11
144832, 1992, 1
145478, 1995, 49
145151, 1991, 111
145179, 1992, 4
147277, 1991, 0
144768, 1993, 30
142933, 2014, 21
142938, 2014, 10
142982, 2014, 40
142988, 2014, 15
143077, 2014, 5
143078, 2014, 18
143091, 2014, 3
143115, 2014, 43
143120, 2014, 3
143123, 2014, 8
143125, 2014, 28
143127, 2014, 3
143128, 2014, 16
143129, 2014, 9
143135, 2014, 5
143136, 2014, 6
143137, 2014, 3
143178, 2014, 3
143183, 2014, 2
143184, 2014, 7
143202, 2014, 18
143203, 2014, 1
145607, 1996, 1
143208, 2014, 58
143214, 2014, 4
143215, 2014, 3
143216, 2014, 20
143218, 2014, 8
143219, 2014, 7
143220, 2014, 28
143221, 2014, 15
143222, 2014, 16
143224, 2014, 4
143225, 2014, 14
143230, 2014, 24
143231, 2014, 10
143232, 2014, 60
143234, 2014, 220
150366, 2014, 1
143238, 2014, 670
143240, 2014, 50
143248, 2014, 17
143250, 2014, 8
143253, 2014, 36
143264, 2014, 20
143265, 2014, 7
143269, 2014, 4
143270, 2014, 37
143271, 2014, 10
143274, 2014, 1
143276, 2014, 15
143277, 2014, 1
143279, 2014, 12
143280, 2014, 0
145077, 1991, 1
144756, 1999, 15
144781, 1995, 12
144782, 1995, 37
144784, 1992, 2
144946, 1995, 1
145163, 1992, 0
144948, 1994, 0
144949, 1992, 10
144953, 1994, 15
144954, 1994, 2
144955, 1994, 98
144956, 1994, 17
144957, 1994, 23
144958, 1994, 14
144959, 1994, 2
144960, 1994, 8
144962, 1994, 5
144964, 1990, 0
144965, 1994, 141
144966, 1994, 261
144967, 1995, 10
144968, 1995, 47
144969, 1995, 20
144979, 1991, 1
145097, 1991, 1
144985, 1996, 1
145069, 1991, 1
145064, 1990, 60
145070, 1991, 200
145063, 1990, 34
145065, 1991, 403
145074, 1991, 31
145075, 1991, 8
145078, 1991, 20
145113, 1991, 1
145079, 1991, 72
145080, 1991, 2
145082, 1991, 4
145083, 1991, 77
145084, 1991, 300
145088, 1991, 40
145090, 1991, 1
145092, 1991, 1
145094, 1991, 6
145095, 1991, 7
145096, 1991, 6
145098, 1991, 0
145100, 1991, 2
145104, 1991, 30
145106, 1991, 313
145108, 1991, 288
145109, 1991, 50
145111, 1991, 1
145112, 1991, 1
145114, 1991, 577
145149, 1991, 9
145127, 1991, 0
145132, 1991, 6
145137, 1991, 9505
145146, 1991, 700
145138, 1991, 1942
145139, 1991, 7075
145140, 1991, 2
145143, 1991, 48
145144, 1991, 47
145145, 1991, 25
145147, 1991, 1
145148, 1991, 4
145152, 1991, 5
145153, 1991, 9
145154, 1991, 113
145156, 1991, 10
145157, 1991, 1
145158, 1991, 3
145164, 1992, 0
145178, 1992, 30
145181, 1992, 13
145182, 1992, 100
145183, 1992, 50
145184, 1992, 42
145186, 1992, 12
145201, 1993, 0
145187, 1992, 0
145195, 1993, 0
145196, 1993, 0
145198, 1993, 0
145199, 1993, 0
145200, 1993, 0
145202, 1993, 8
145204, 1993, 16
145205, 1993, 0
145206, 1993, 2
145216, 1994, 7
145220, 1994, 0
145221, 1994, 1
145264, 1996, 2
145222, 1994, 0
145223, 1994, 0
145229, 1995, 1
145233, 1995, 0
145234, 1995, 1
145235, 1995, 20
145236, 1995, 60
145237, 1995, 4
145240, 1995, 29
145241, 1995, 2
145242, 1995, 16
145243, 1995, 3
145244, 1995, 0
145245, 1995, 41
145272, 1996, 1
145247, 1995, 200
145260, 1996, 2
145261, 1996, 0
145268, 1996, 1
145262, 1996, 1
145263, 1996, 1
145265, 1996, 9
145266, 1996, 4
145267, 1996, 2
145477, 1995, 1
145269, 1996, 2
145270, 1996, 1
145271, 1996, 6
145273, 1996, 8
145274, 1996, 6
145275, 1996, 1
145276, 1996, 1
145277, 1996, 1
145278, 1996, 5
145279, 1996, 1
145280, 1996, 300
145282, 1996, 10
145283, 1996, 6
145288, 1996, 5
145431, 1992, 4
145456, 1995, 26
145433, 1992, 220
145434, 1992, 9
145436, 1992, 29
145439, 1993, 8
145453, 1994, 4
145441, 1993, 50
145443, 1993, 5
145444, 1993, 13
145447, 1994, 13
145452, 1994, 15
145457, 1995, 8
145458, 1995, 7
145459, 1995, 4
145460, 1995, 86
145461, 1995, 40
145462, 1995, 0
145464, 1995, 3
145465, 1995, 28
145466, 1995, 12
145467, 1995, 5
145468, 1995, 1
145507, 1997, 6
145469, 1995, 1
145471, 1995, 100
145472, 1995, 1
145473, 1995, 1
145474, 1995, 100
145479, 1995, 20
145481, 1996, 9
145482, 1996, 7
145483, 1996, 0
145485, 1996, 30
145577, 1992, 4
145488, 1996, 3
145489, 1996, 73
145490, 1996, 2
145496, 1997, 111
145498, 1997, 4
145500, 1997, 40
145502, 1997, 8
145503, 1997, 8
145508, 1997, 3
145509, 1997, 2
145511, 1997, 3
145513, 1997, 10
145517, 1997, 4
145518, 1997, 7
145519, 1997, 0
145520, 1997, 0
145521, 1997, 0
145522, 1997, 2
145528, 1997, 97
145546, 2000, 40
145550, 2000, 24
145551, 2000, 26
145552, 2000, 20
145567, 1990, 23
145568, 1990, 0
145574, 1991, 0
145575, 1992, 0
145578, 1991, 200
145587, 1992, 34
145589, 1992, 3
145590, 1992, 0
145592, 1992, 7
145597, 1994, 0
145604, 1996, 0
147269, 1991, 21
147273, 1991, 72
150389, 2014, 23
150241, 2014, 2
150244, 2014, 3
150248, 2014, 12
150256, 2014, 20
150257, 2014, 6
150258, 2014, 0
150259, 2014, 13
150372, 2014, 6
150435, 2014, 35
150443, 2014, 16
150444, 2014, 3
150541, 2014, 36
150544, 2014, 70
150545, 2014, 0
150548, 2014, 13
150549, 2014, 3
150552, 2014, 3
151517, 2014, 1
151520, 2014, 4
151521, 2014, 33
151522, 2014, 19
151523, 2014, 21
151525, 2014, 22
151527, 2014, 40
151529, 2014, 10
151530, 2014, 4
151532, 2014, 86
151533, 2014, 14
151534, 2014, 35
151538, 2014, 40
151541, 2014, 17
151542, 2014, 16
151543, 2014, 80
151544, 2014, 3
151547, 2014, 97
151552, 2014, 1
151553, 2014, 8
151555, 2014, 90
151556, 2014, 90
151557, 2014, 17
151558, 2014, 11
151559, 2014, 4
151560, 2014, 3
157460, 1993, 5
157469, 1993, 6
157818, 2013, 2
158154, 2007, 5
158597, 2011, 15
158271, 2008, 29
158289, 2008, 4
158291, 2008, 11
159529, 1998, 20
158367, 2008, 9
158377, 2009, 2
158389, 2009, 2
158404, 2009, 3
158427, 2010, 121
158445, 2010, 3
158561, 2011, 7
158572, 2011, 125
